"","x1","x2","x3","x4","x5","z"
"7219","0","1","1","2","0","0"
"7220","0","1","2","2","1","0"
"7221","2","0","2","2","3","3"
"7222","2","0","2","2","1","3"
"7223","0","0","1","2","2","0"
"7224","0","0","2","1","2","2"
"7225","1","0","0","1","3","1"
"7226","2","0","0","0","2","0"
"7227","1","1","0","2","0","0"
"7228","0","1","2","2","1","2"
"7229","0","1","2","0","3","2"
"7230","1","0","1","1","1","1"
"7231","1","1","1","2","2","3"
"7232","0","1","2","2","2","0"
"7233","2","1","1","1","0","1"
"7234","1","0","2","0","2","2"
"7235","2","1","1","2","0","2"
"7236","1","1","1","2","2","2"
"7237","0","1","0","1","1","0"
"7238","1","0","2","2","2","3"
"7239","0","1","0","0","2","0"
"7240","2","0","0","0","0","1"
"7241","0","0","0","0","0","3"
"7242","1","0","0","2","1","1"
"7243","1","1","0","1","3","3"
"7244","1","1","2","0","2","1"
"7245","1","1","1","0","1","2"
"7246","0","0","2","1","3","2"
"7247","2","1","0","2","3","3"
"7248","2","1","0","2","3","3"
"7249","0","0","0","1","2","0"
"7250","2","1","2","1","2","3"
"7251","1","1","2","0","1","2"
"7252","0","0","0","1","1","0"
"7253","2","1","0","2","1","2"
"7254","1","1","1","1","0","0"
"7255","0","1","2","2","1","1"
"7256","1","0","2","1","0","2"
"7257","2","0","2","1","1","2"
"7258","1","1","0","0","3","1"
"7259","2","0","2","1","0","3"
"7260","2","1","2","1","1","3"
"7261","0","1","1","1","2","1"
"7262","1","0","2","0","1","3"
"7263","2","0","2","1","0","2"
"7264","2","0","0","0","2","1"
"7265","0","1","1","0","0","2"
"7266","1","0","1","1","3","0"
"7267","0","1","1","2","3","0"
"7268","2","0","2","2","1","3"
"7269","1","1","0","2","0","2"
"7270","2","0","2","1","0","3"
"7271","1","1","0","1","1","0"
"7272","1","0","2","1","3","2"
"7273","1","0","1","0","0","2"
"7274","0","0","0","1","0","0"
"7275","1","1","2","1","3","3"
"7276","0","0","1","0","2","2"
"7277","2","0","1","0","1","0"
"7278","1","0","0","2","0","2"
"7279","0","0","1","1","0","0"
"7280","1","0","0","0","0","3"
"7281","2","1","1","0","1","3"
"7282","2","0","0","1","2","1"
"7283","2","0","2","2","0","3"
"7284","0","0","1","2","3","0"
"7285","1","0","2","0","2","3"
"7286","1","1","2","2","0","3"
"7287","1","1","2","1","3","3"
"7288","2","0","1","0","1","3"
"7289","2","0","0","2","1","2"
"7290","0","1","0","1","3","1"
"7291","0","1","2","2","1","2"
"7292","1","1","2","0","0","1"
"7293","1","1","2","2","0","3"
"7294","1","1","0","1","1","1"
"7295","2","1","1","1","2","2"
"7296","2","1","2","0","1","1"
"7297","0","1","0","0","1","1"
"7298","0","0","1","1","1","0"
"7299","2","0","1","1","2","2"
"7300","0","0","1","1","0","1"
"7301","2","0","1","0","1","2"
"7302","0","1","0","1","1","0"
"7303","0","0","0","1","1","0"
"7304","1","0","1","2","0","1"
"7305","1","0","1","1","0","2"
"7306","0","1","1","1","3","1"
"7307","1","0","0","1","1","1"
"7308","2","1","1","1","1","2"
"7309","2","0","0","0","0","1"
"7310","1","1","1","0","0","0"
"7311","0","0","0","1","0","1"
"7312","2","0","1","2","0","2"
"7313","0","1","1","1","0","0"
"7314","0","1","1","0","0","1"
"7315","0","0","1","0","3","0"
"7316","0","1","1","0","2","1"
"7317","2","1","0","2","2","2"
"7318","2","1","1","2","0","3"
"7319","2","0","1","2","0","2"
"7320","1","1","0","0","0","1"
"7321","2","1","1","1","0","1"
"7322","0","1","0","0","3","1"
"7323","0","0","2","1","0","1"
"7324","1","1","1","2","0","2"
"7325","0","0","0","0","0","2"
"7326","0","1","2","0","2","2"
"7327","0","0","0","0","3","1"
"7328","2","0","1","1","3","1"
"7329","2","1","1","1","0","0"
"7330","2","0","0","1","2","1"
"7331","2","1","1","2","2","3"
"7332","2","1","1","2","2","0"
"7333","2","0","2","0","2","3"
"7334","1","1","1","1","0","2"
"7335","1","0","1","2","0","0"
"7336","0","0","0","0","3","1"
"7337","2","1","2","0","3","2"
"7338","1","0","1","1","1","1"
"7339","0","1","0","1","3","0"
"7340","1","0","2","0","3","1"
"7341","1","1","1","0","0","2"
"7342","1","1","2","2","1","3"
"7343","0","1","1","0","1","1"
"7344","1","0","2","0","0","3"
"7345","2","0","0","0","1","3"
"7346","0","0","0","2","2","3"
"7347","0","0","2","2","3","0"
"7348","1","1","1","0","0","0"
"7349","0","0","0","2","1","0"
"7350","1","0","0","2","0","1"
"7351","2","0","0","1","1","3"
"7352","1","0","2","0","2","3"
"7353","0","0","1","0","3","2"
"7354","0","0","0","0","0","1"
"7355","1","0","0","2","1","3"
"7356","0","0","2","0","1","3"
"7357","1","1","2","2","2","3"
"7358","1","1","1","0","2","2"
"7359","0","0","0","0","0","1"
"7360","2","0","2","0","2","3"
"7361","0","0","2","0","2","2"
"7362","2","1","1","0","1","0"
"7363","0","0","2","1","2","2"
"7364","0","1","2","2","2","1"
"7365","0","0","0","1","3","2"
"7366","1","1","1","0","3","1"
"7367","1","1","0","1","0","0"
"7368","1","1","0","2","1","2"
"7369","2","0","0","0","3","2"
"7370","0","1","2","1","3","1"
"7371","0","1","1","1","1","1"
"7372","0","1","1","2","3","2"
"7373","0","0","1","2","3","0"
"7374","1","0","2","1","3","3"
"7375","1","0","2","0","1","3"
"7376","0","0","1","0","1","2"
"7377","0","0","1","2","3","0"
"7378","0","1","1","0","1","1"
"7379","1","1","1","0","1","2"
"7380","0","0","0","1","0","0"
"7381","2","0","1","0","0","3"
"7382","1","1","0","2","2","2"
"7383","2","0","0","2","0","3"
"7384","0","0","2","0","2","1"
"7385","2","1","1","0","1","0"
"7386","0","0","1","0","0","1"
"7387","0","0","1","2","3","0"
"7388","0","1","0","1","1","0"
"7389","1","1","2","1","0","1"
"7390","0","1","1","0","0","1"
"7391","1","0","2","2","2","3"
"7392","0","0","0","0","2","2"
"7393","1","0","2","2","3","1"
"7394","1","0","0","1","3","2"
"7395","2","1","1","2","3","3"
"7396","2","0","1","0","2","2"
"7397","0","1","0","1","3","2"
"7398","0","0","1","2","0","0"
"7399","1","1","1","1","1","2"
"7400","1","0","1","0","3","0"
"7401","2","0","1","2","1","2"
"7402","2","0","1","2","2","2"
"7403","1","1","2","1","3","3"
"7404","2","1","2","1","0","2"
"7405","0","0","0","1","3","0"
"7406","1","1","0","1","2","0"
"7407","1","1","2","1","1","3"
"7408","0","0","1","2","0","0"
"7409","1","1","0","2","0","0"
"7410","2","0","2","0","0","2"
"7411","2","1","2","1","0","3"
"7412","0","1","2","0","3","2"
"7413","1","0","0","0","3","0"
"7414","2","1","2","2","2","3"
"7415","2","1","0","2","3","2"
"7416","0","1","2","0","0","3"
"7417","1","1","0","2","1","1"
"7418","1","1","1","1","3","2"
"7419","0","1","1","1","1","0"
"7420","1","0","1","2","1","1"
"7421","1","0","0","2","3","0"
"7422","1","1","2","2","2","2"
"7423","2","0","0","2","1","3"
"7424","2","1","1","1","1","2"
"7425","2","1","1","2","0","2"
"7426","0","1","1","2","3","0"
"7427","1","1","2","1","2","3"
"7428","1","1","1","0","1","0"
"7429","1","1","0","2","0","3"
"7430","0","1","1","1","1","1"
"7431","2","0","0","0","3","1"
"7432","0","1","0","2","2","0"
"7433","2","0","2","0","2","2"
"7434","1","0","2","0","1","2"
"7435","0","1","2","0","2","3"
"7436","1","0","0","1","3","1"
"7437","0","0","1","0","0","3"
"7438","1","0","2","0","3","1"
"7439","0","1","2","2","1","3"
"7440","0","1","2","2","0","1"
"7441","1","1","0","0","3","3"
"7442","1","1","2","1","0","3"
"7443","1","0","1","0","2","1"
"7444","0","1","2","2","3","2"
"7445","0","1","1","2","1","0"
"7446","0","0","2","0","2","3"
"7447","2","0","1","2","2","2"
"7448","1","1","2","2","2","2"
"7449","1","1","2","1","0","2"
"7450","0","1","2","0","1","3"
"7451","2","1","0","1","3","3"
"7452","0","1","1","1","1","1"
"7453","2","1","0","0","1","0"
"7454","1","1","2","2","2","2"
"7455","1","1","1","1","0","1"
"7456","1","0","2","0","3","3"
"7457","2","1","0","1","2","0"
"7458","1","0","2","1","2","3"
"7459","0","1","1","1","2","0"
"7460","0","1","2","2","2","2"
"7461","0","1","1","2","2","0"
"7462","0","0","2","1","0","3"
"7463","1","1","2","0","0","1"
"7464","0","1","2","2","3","0"
"7465","0","0","2","1","3","1"
"7466","0","1","0","0","0","1"
"7467","1","1","1","2","2","2"
"7468","0","0","0","1","2","1"
"7469","1","1","2","0","2","3"
"7470","1","1","1","2","0","1"
"7471","1","0","0","2","3","0"
"7472","0","0","0","0","0","2"
"7473","2","0","0","0","1","1"
"7474","0","1","2","2","2","1"
"7475","1","0","1","0","0","3"
"7476","0","0","2","2","2","0"
"7477","0","0","2","2","2","0"
"7478","0","0","2","0","3","3"
"7479","1","0","1","0","3","0"
"7480","0","0","0","0","3","0"
"7481","1","0","0","2","2","0"
"7482","2","0","1","0","1","1"
"7483","1","1","0","1","1","2"
"7484","0","1","0","2","2","0"
"7485","1","0","2","1","1","3"
"7486","0","1","2","0","3","3"
"7487","0","0","2","0","2","3"
"7488","0","0","1","2","0","2"
"7489","0","0","0","0","1","1"
"7490","1","1","0","1","1","2"
"7491","2","1","0","1","1","2"
"7492","2","1","2","1","0","2"
"7493","2","1","1","1","3","2"
"7494","0","0","0","0","2","0"
"7495","2","0","1","1","2","2"
"7496","0","0","0","1","1","3"
"7497","1","1","2","0","0","1"
"7498","0","1","1","0","0","2"
"7499","1","0","2","2","0","3"
"7500","2","1","2","2","1","3"
"7501","1","1","2","0","2","3"
"7502","1","1","2","1","1","3"
"7503","0","1","0","2","0","0"
"7504","1","0","0","2","3","1"
"7505","2","0","0","1","1","2"
"7506","0","1","0","2","2","0"
"7507","1","0","0","0","0","0"
"7508","2","0","1","1","0","2"
"7509","2","0","1","1","1","2"
"7510","0","0","0","0","0","0"
"7511","0","1","0","0","3","1"
"7512","0","0","1","0","2","2"
"7513","1","0","0","1","1","0"
"7514","2","1","0","2","1","2"
"7515","1","0","0","2","0","1"
"7516","2","1","0","0","3","1"
"7517","1","1","1","2","1","2"
"7518","1","1","2","2","3","2"
"7519","2","0","0","0","2","1"
"7520","2","1","0","1","3","0"
"7521","0","1","2","2","3","0"
"7522","2","1","0","1","1","2"
"7523","1","0","2","0","3","3"
"7524","2","0","2","2","1","3"
"7525","2","0","1","1","2","3"
"7526","0","0","2","2","3","1"
"7527","2","1","0","0","0","0"
"7528","1","0","1","2","1","1"
"7529","1","1","2","0","1","1"
"7530","1","0","1","1","1","2"
"7531","2","0","2","1","3","2"
"7532","1","1","0","2","2","0"
"7533","0","1","0","2","1","0"
"7534","1","0","0","0","2","1"
"7535","0","0","2","0","1","0"
"7536","1","0","0","1","1","2"
"7537","2","0","0","1","3","2"
"7538","0","0","1","1","2","0"
"7539","1","0","2","2","0","3"
"7540","2","1","0","1","2","2"
"7541","1","1","2","0","1","2"
"7542","1","1","2","2","3","2"
"7543","0","1","0","1","2","0"
"7544","1","1","2","0","0","1"
"7545","2","0","2","1","0","3"
"7546","1","1","2","2","3","1"
"7547","1","1","1","0","0","1"
"7548","1","0","0","0","3","0"
"7549","1","1","1","2","0","0"
"7550","2","1","0","2","1","3"
"7551","2","0","1","2","3","3"
"7552","0","0","1","1","1","0"
"7553","2","0","1","0","0","1"
"7554","2","0","2","2","2","3"
"7555","1","0","2","2","1","3"
"7556","1","1","1","2","2","1"
"7557","2","0","2","0","2","3"
"7558","2","1","2","0","3","3"
"7559","0","1","1","1","2","2"
"7560","2","0","2","0","2","2"
"7561","2","0","2","2","1","3"
"7562","2","0","2","0","3","2"
"7563","0","0","2","0","1","3"
"7564","2","1","0","2","3","3"
"7565","0","0","1","1","2","2"
"7566","2","1","0","0","0","0"
"7567","1","1","0","1","0","1"
"7568","0","0","2","0","0","2"
"7569","0","0","1","1","1","2"
"7570","2","0","2","0","3","3"
"7571","1","0","2","0","2","3"
"7572","1","0","1","2","1","2"
"7573","1","1","0","2","2","1"
"7574","1","1","0","2","1","2"
"7575","0","0","0","2","3","0"
"7576","0","1","2","1","2","2"
"7577","2","0","0","0","2","1"
"7578","2","1","1","2","2","1"
"7579","1","1","1","1","1","2"
"7580","0","0","1","1","0","2"
"7581","2","1","1","0","0","1"
"7582","0","1","0","0","0","1"
"7583","2","0","1","2","0","3"
"7584","0","1","0","1","1","1"
"7585","2","1","0","2","3","2"
"7586","1","0","1","1","3","2"
"7587","1","0","1","0","2","1"
"7588","1","0","1","0","3","2"
"7589","2","0","1","1","1","2"
"7590","2","0","1","1","0","1"
"7591","2","1","0","0","3","0"
"7592","2","1","0","1","1","2"
"7593","0","0","0","1","0","0"
"7594","0","1","1","0","1","2"
"7595","2","0","1","0","2","0"
"7596","1","0","2","0","3","1"
"7597","2","1","1","0","1","1"
"7598","1","1","1","0","1","2"
"7599","0","1","0","0","0","1"
"7600","2","0","2","2","1","3"
"7601","2","1","1","1","1","1"
"7602","0","1","2","1","3","1"
"7603","0","1","1","2","1","0"
"7604","1","0","2","1","1","3"
"7605","1","0","1","1","1","1"
"7606","0","1","1","2","2","0"
"7607","0","1","1","0","2","0"
"7608","1","1","1","1","3","3"
"7609","1","1","2","2","1","3"
"7610","0","0","0","0","0","0"
"7611","0","1","0","2","2","2"
"7612","1","0","2","0","3","3"
"7613","2","0","2","0","3","2"
"7614","2","1","2","2","3","3"
"7615","1","0","1","0","3","0"
"7616","0","1","2","2","3","3"
"7617","1","0","2","0","2","2"
"7618","1","1","2","0","0","1"
"7619","1","1","2","2","3","2"
"7620","1","0","1","2","0","0"
"7621","1","0","1","1","0","1"
"7622","0","1","0","2","1","0"
"7623","2","1","2","1","2","3"
"7624","0","1","1","0","3","2"
"7625","0","0","1","1","3","0"
"7626","1","0","1","2","2","1"
"7627","2","1","0","1","0","0"
"7628","1","0","0","0","0","2"
"7629","2","0","2","2","2","3"
"7630","1","0","1","2","2","0"
"7631","1","0","2","2","3","2"
"7632","0","1","1","1","3","0"
"7633","0","1","0","0","0","0"
"7634","0","0","1","1","1","0"
"7635","1","0","2","1","2","2"
"7636","0","0","2","2","3","0"
"7637","1","0","2","1","1","2"
"7638","2","1","2","0","3","3"
"7639","0","0","1","0","2","1"
"7640","0","1","0","2","3","0"
"7641","1","1","0","1","3","3"
"7642","0","0","1","2","1","1"
"7643","1","1","1","2","2","1"
"7644","2","1","1","1","0","2"
"7645","2","1","0","0","3","3"
"7646","0","1","0","0","0","1"
"7647","2","0","1","1","1","3"
"7648","2","1","0","1","2","1"
"7649","2","1","0","0","1","0"
"7650","0","0","1","1","1","1"
"7651","2","1","0","1","1","0"
"7652","2","1","0","2","0","0"
"7653","2","1","2","1","1","2"
"7654","0","0","0","1","3","0"
"7655","1","0","1","2","2","1"
"7656","0","1","0","1","2","2"
"7657","0","0","1","2","1","0"
"7658","1","0","1","2","0","2"
"7659","2","0","0","2","3","1"
"7660","1","0","0","0","3","1"
"7661","0","1","0","0","2","1"
"7662","2","1","2","1","3","3"
"7663","2","0","0","0","0","2"
"7664","0","0","1","1","0","1"
"7665","2","1","2","2","0","3"
"7666","0","1","1","2","0","0"
"7667","0","1","0","2","3","0"
"7668","2","0","1","1","3","1"
"7669","1","0","2","1","0","3"
"7670","0","1","0","0","1","0"
"7671","1","1","2","0","0","1"
"7672","0","1","2","2","3","2"
"7673","0","0","2","2","1","1"
"7674","1","0","1","1","0","3"
"7675","1","1","1","2","1","0"
"7676","1","0","1","1","1","2"
"7677","2","0","0","1","1","3"
"7678","1","0","0","0","0","2"
"7679","1","0","0","2","1","0"
"7680","0","1","2","1","2","3"
"7681","0","1","0","2","0","0"
"7682","0","1","1","1","2","0"
"7683","0","0","1","2","0","0"
"7684","1","0","0","0","1","3"
"7685","1","0","0","2","3","0"
"7686","2","0","2","1","1","3"
"7687","0","0","2","0","0","2"
"7688","1","0","0","2","0","1"
"7689","0","1","2","2","1","0"
"7690","1","0","1","0","0","0"
"7691","1","0","1","1","2","1"
"7692","2","1","0","0","1","3"
"7693","0","0","2","2","3","1"
"7694","1","0","2","1","1","2"
"7695","1","1","1","1","0","1"
"7696","2","0","2","0","3","3"
"7697","0","1","1","2","2","0"
"7698","0","0","1","2","1","3"
"7699","1","1","2","2","3","2"
"7700","2","0","2","2","1","3"
"7701","2","1","2","1","2","2"
"7702","0","1","2","1","0","0"
"7703","1","1","1","0","2","1"
"7704","0","1","2","0","2","3"
"7705","1","1","1","2","0","2"
"7706","2","1","2","1","3","3"
"7707","1","0","1","1","0","0"
"7708","1","0","1","1","2","1"
"7709","0","1","1","0","0","1"
"7710","0","0","1","0","2","1"
"7711","2","0","0","0","3","0"
"7712","1","0","1","1","3","1"
"7713","0","1","2","1","0","0"
"7714","2","0","0","2","2","1"
"7715","0","1","2","0","0","3"
"7716","1","0","1","1","1","2"
"7717","1","0","1","0","2","2"
"7718","0","0","0","0","3","1"
"7719","0","1","1","0","3","2"
"7720","1","0","2","1","3","1"
"7721","2","1","1","0","0","2"
"7722","1","0","1","2","2","2"
"7723","1","0","0","2","2","0"
"7724","0","0","2","2","1","3"
"7725","2","1","2","0","0","3"
"7726","0","1","1","1","3","0"
"7727","1","0","0","2","2","2"
"7728","2","0","0","0","2","0"
"7729","0","0","0","2","2","0"
"7730","1","0","1","1","2","1"
"7731","1","1","0","0","2","1"
"7732","2","1","1","0","2","0"
"7733","2","0","2","2","2","3"
"7734","0","1","2","1","0","1"
"7735","2","0","2","0","2","1"
"7736","1","0","0","1","3","1"
"7737","1","0","0","1","1","1"
"7738","2","1","2","2","2","3"
"7739","2","1","2","2","2","3"
"7740","1","1","0","2","3","2"
"7741","1","0","0","2","2","0"
"7742","1","0","0","1","2","0"
"7743","1","1","2","2","2","3"
"7744","0","0","1","2","1","0"
"7745","2","1","0","2","3","0"
"7746","2","1","0","0","2","1"
"7747","2","1","2","1","3","3"
"7748","1","0","2","1","1","3"
"7749","1","1","1","2","2","3"
"7750","1","1","2","2","2","1"
"7751","2","1","1","0","0","1"
"7752","1","0","2","2","0","3"
"7753","0","0","0","0","2","3"
"7754","2","0","2","0","2","2"
"7755","2","0","0","1","3","1"
"7756","0","0","0","1","2","0"
"7757","2","0","1","2","3","2"
"7758","1","0","1","2","0","1"
"7759","1","1","0","1","2","0"
"7760","2","0","1","1","3","2"
"7761","1","1","1","2","3","1"
"7762","2","0","2","1","2","3"
"7763","2","1","2","1","2","3"
"7764","0","0","1","1","1","0"
"7765","1","1","1","1","1","0"
"7766","1","0","2","1","3","3"
"7767","0","1","0","0","2","1"
"7768","2","1","1","2","3","2"
"7769","0","0","0","1","3","0"
"7770","0","0","0","0","3","0"
"7771","2","1","0","1","2","1"
"7772","0","0","0","1","0","0"
"7773","0","0","1","2","3","0"
"7774","0","0","0","0","2","1"
"7775","1","0","0","0","0","1"
"7776","0","1","2","1","3","3"
"7777","1","1","0","1","0","0"
"7778","0","1","1","2","3","1"
"7779","2","0","0","1","1","2"
"7780","1","1","2","1","1","2"
"7781","1","1","1","0","2","1"
"7782","0","1","0","0","3","3"
"7783","2","0","1","0","1","1"
"7784","1","0","2","2","1","0"
"7785","1","1","2","2","0","1"
"7786","1","0","1","1","2","0"
"7787","0","1","1","2","3","1"
"7788","0","1","2","0","0","1"
"7789","1","0","1","2","0","2"
"7790","2","0","2","2","2","3"
"7791","2","1","2","1","2","3"
"7792","0","1","0","2","1","1"
"7793","0","1","2","0","2","2"
"7794","2","0","0","1","1","1"
"7795","0","0","0","0","1","0"
"7796","1","1","0","0","0","0"
"7797","2","1","2","1","0","3"
"7798","1","0","2","2","3","2"
"7799","2","0","0","1","2","1"
"7800","2","1","1","2","2","2"
"7801","0","1","2","0","2","3"
"7802","0","0","2","1","0","3"
"7803","0","1","2","0","1","3"
"7804","1","0","0","0","3","1"
"7805","2","0","1","1","2","2"
"7806","2","0","2","0","0","0"
"7807","0","0","0","2","3","0"
"7808","1","0","1","1","1","0"
"7809","0","1","0","0","1","1"
"7810","0","1","0","2","0","0"
"7811","0","1","1","1","0","0"
"7812","2","1","2","2","2","2"
"7813","1","0","1","1","2","1"
"7814","2","1","2","1","2","3"
"7815","1","1","0","0","2","1"
"7816","2","1","2","1","3","3"
"7817","0","0","0","1","2","1"
"7818","0","1","0","2","2","0"
"7819","2","0","0","0","0","3"
"7820","1","1","0","2","1","0"
"7821","0","1","2","1","0","1"
"7822","0","1","0","1","0","0"
"7823","0","0","0","0","3","1"
"7824","1","1","2","1","2","3"
"7825","2","0","0","0","1","1"
"7826","2","0","2","2","0","3"
"7827","1","1","1","2","1","0"
"7828","1","1","1","2","0","1"
"7829","1","1","1","1","0","1"
"7830","1","0","0","0","3","1"
"7831","2","0","0","2","2","3"
"7832","0","0","2","0","1","3"
"7833","0","0","1","1","2","0"
"7834","0","1","2","0","0","3"
"7835","1","0","2","1","0","2"
"7836","1","0","2","0","0","3"
"7837","2","0","1","0","1","2"
"7838","0","1","2","0","0","3"
"7839","1","0","1","2","2","1"
"7840","0","1","0","0","1","0"
"7841","0","1","2","0","2","1"
"7842","2","1","2","1","0","2"
"7843","0","0","0","0","0","1"
"7844","2","1","1","2","0","2"
"7845","0","0","0","1","3","0"
"7846","2","0","2","2","0","3"
"7847","0","0","0","1","2","0"
"7848","2","1","2","0","3","3"
"7849","1","0","2","2","2","3"
"7850","1","1","2","2","0","2"
"7851","2","0","1","1","2","3"
"7852","2","1","0","1","3","3"
"7853","0","1","2","2","0","2"
"7854","0","0","0","0","1","0"
"7855","2","1","0","0","2","2"
"7856","0","0","1","1","3","1"
"7857","0","1","2","1","2","3"
"7858","1","0","2","1","2","2"
"7859","0","0","1","1","3","0"
"7860","2","0","0","1","0","1"
"7861","1","1","1","0","2","1"
"7862","1","0","0","2","1","1"
"7863","2","1","1","0","3","1"
"7864","0","0","2","0","1","2"
"7865","2","1","0","2","3","3"
"7866","2","0","0","0","3","1"
"7867","2","1","1","0","0","0"
"7868","2","0","2","1","0","2"
"7869","0","1","2","1","3","2"
"7870","0","0","2","0","2","2"
"7871","0","1","0","0","0","0"
"7872","1","0","0","0","0","1"
"7873","0","0","0","1","3","0"
"7874","0","1","2","1","3","1"
"7875","2","1","2","1","2","3"
"7876","1","1","2","2","0","3"
"7877","1","0","0","1","2","2"
"7878","0","1","1","0","2","0"
"7879","2","1","1","0","0","1"
"7880","2","0","0","1","2","2"
"7881","0","0","1","1","0","1"
"7882","1","1","2","1","3","3"
"7883","2","0","1","2","2","3"
"7884","1","0","2","1","0","3"
"7885","1","1","2","2","1","3"
"7886","0","0","0","0","0","0"
"7887","1","1","1","2","1","0"
"7888","0","1","2","1","2","3"
"7889","1","1","2","2","3","3"
"7890","1","0","1","1","2","2"
"7891","1","1","0","0","2","1"
"7892","2","0","1","0","3","0"
"7893","0","0","1","2","0","0"
"7894","2","1","1","1","1","2"
"7895","2","1","2","1","3","3"
"7896","0","0","2","0","1","2"
"7897","0","0","2","1","1","3"
"7898","1","1","2","1","1","1"
"7899","1","1","2","2","2","1"
"7900","2","0","1","2","2","3"
"7901","2","1","0","1","2","2"
"7902","2","0","0","1","0","3"
"7903","0","0","0","0","0","0"
"7904","1","0","0","1","1","1"
"7905","0","0","1","1","2","2"
"7906","2","0","1","2","0","3"
"7907","1","1","2","2","0","3"
"7908","2","0","1","0","0","3"
"7909","0","1","0","1","0","0"
"7910","2","0","1","0","1","1"
"7911","2","0","2","1","3","3"
"7912","1","0","2","2","0","2"
"7913","2","1","1","1","3","2"
"7914","0","1","0","1","0","0"
"7915","0","0","1","1","0","3"
"7916","1","1","2","2","3","2"
"7917","2","0","0","0","3","1"
"7918","2","1","0","1","3","2"
"7919","1","1","0","2","0","1"
"7920","0","0","1","1","1","0"
"7921","0","1","0","2","3","0"
"7922","0","1","2","0","3","3"
"7923","1","1","2","0","0","3"
"7924","0","1","0","1","2","2"
"7925","0","1","2","2","0","0"
"7926","1","1","1","2","3","2"
"7927","0","0","2","0","1","3"
"7928","1","1","0","2","3","0"
"7929","0","0","1","2","2","0"
"7930","1","1","0","2","3","0"
"7931","0","0","1","2","3","0"
"7932","2","0","1","2","3","2"
"7933","2","0","1","0","3","1"
"7934","0","0","1","1","0","2"
"7935","0","0","1","1","3","0"
"7936","2","1","1","2","0","3"
"7937","1","0","1","2","1","3"
"7938","1","1","0","0","1","2"
"7939","2","1","1","2","3","3"
"7940","0","1","0","2","2","0"
"7941","2","1","1","1","0","2"
"7942","0","1","2","1","3","3"
"7943","2","1","1","2","1","3"
"7944","0","0","2","0","0","3"
"7945","1","1","1","2","2","2"
"7946","2","0","2","1","3","3"
"7947","1","0","0","2","2","1"
"7948","1","0","2","1","2","1"
"7949","0","1","0","2","0","0"
"7950","1","0","1","1","1","3"
"7951","2","1","1","0","3","3"
"7952","2","0","2","1","2","3"
"7953","0","0","1","2","0","1"
"7954","0","0","1","0","1","2"
"7955","1","1","0","0","0","0"
"7956","2","0","2","0","3","0"
"7957","2","0","2","1","0","3"
"7958","0","1","0","1","3","1"
"7959","2","1","0","1","2","2"
"7960","2","1","1","0","0","2"
"7961","1","0","1","0","3","2"
"7962","0","1","0","0","0","0"
"7963","0","1","1","1","0","0"
"7964","2","1","0","0","0","2"
"7965","2","0","0","0","2","0"
"7966","1","1","0","1","0","0"
"7967","0","0","0","2","1","0"
"7968","1","1","0","2","2","1"
"7969","1","0","2","0","2","3"
"7970","0","0","2","1","2","1"
"7971","2","0","1","0","1","3"
"7972","0","0","2","2","3","1"
"7973","0","0","0","0","2","3"
"7974","0","1","2","0","2","3"
"7975","0","0","0","1","1","1"
"7976","0","0","0","2","2","0"
"7977","2","1","0","1","3","2"
"7978","2","0","2","0","0","2"
"7979","0","1","2","1","2","1"
"7980","0","0","1","1","2","2"
"7981","0","1","2","1","2","2"
"7982","1","1","2","1","0","3"
"7983","0","0","1","0","0","0"
"7984","2","0","2","2","0","3"
"7985","0","1","0","2","3","2"
"7986","2","1","2","0","0","3"
"7987","0","0","2","2","2","1"
"7988","0","1","0","1","0","1"
"7989","1","0","1","0","0","1"
"7990","2","1","2","0","3","3"
"7991","2","0","0","2","0","1"
"7992","0","1","2","0","2","2"
"7993","0","1","0","1","3","1"
"7994","2","1","0","2","1","2"
"7995","1","1","2","0","3","1"
"7996","2","1","0","2","1","1"
"7997","2","1","2","2","1","3"
"7998","1","0","0","1","0","0"
"7999","2","0","0","2","0","3"
"8000","0","1","2","1","3","1"
"8001","1","1","1","0","0","1"
"8002","1","0","2","2","2","2"
"8003","0","1","2","2","1","2"
"8004","2","0","1","1","0","3"
"8005","0","1","2","0","0","1"
"8006","2","1","1","0","0","2"
"8007","0","1","1","1","3","1"
"8008","0","1","0","0","1","2"
"8009","1","1","0","2","3","0"
"8010","0","0","1","1","2","2"
"8011","2","1","0","1","2","2"
"8012","0","1","0","1","0","1"
"8013","2","0","1","2","2","2"
"8014","1","1","0","0","3","1"
"8015","1","0","2","1","3","2"
"8016","0","1","1","0","2","3"
"8017","2","0","2","0","0","2"
"8018","1","1","2","0","3","3"
"8019","0","1","2","2","3","3"
"8020","2","0","0","1","3","1"
"8021","1","0","2","1","3","2"
"8022","1","0","1","1","1","2"
"8023","1","1","0","2","0","0"
"8024","2","1","1","0","1","2"
"8025","1","1","1","0","1","2"
"8026","2","1","1","2","0","2"
"8027","2","0","0","0","2","0"
"8028","1","1","0","0","2","1"
"8029","2","0","0","1","3","2"
"8030","0","0","0","0","2","0"
"8031","2","1","2","0","1","2"
"8032","0","0","2","1","1","2"
"8033","2","1","2","1","0","2"
"8034","2","1","0","2","1","2"
"8035","0","0","2","0","1","3"
"8036","1","0","1","0","0","1"
"8037","0","1","2","2","0","0"
"8038","1","1","0","2","3","2"
"8039","0","0","1","1","1","3"
"8040","0","1","1","1","0","0"
