"","x1","x2","x3","x4","x5","z"
"7904","1","0","0","1","1","0"
"7905","0","0","1","1","2","1"
"7906","2","0","1","2","0","2"
"7907","1","1","2","2","0","3"
"7908","2","0","1","0","0","0"
"7909","0","1","0","1","0","0"
"7910","2","0","1","0","1","1"
"7911","2","0","2","1","3","3"
"7912","1","0","2","2","0","3"
"7913","2","1","1","1","3","3"
"7914","0","1","0","1","0","0"
"7915","0","0","1","1","0","0"
"7916","1","1","2","2","3","3"
"7917","2","0","0","0","3","0"
"7918","2","1","0","1","3","3"
"7919","1","1","0","2","0","1"
"7920","0","0","1","1","1","0"
"7921","0","1","0","2","3","1"
"7922","0","1","2","0","3","3"
"7923","1","1","2","0","0","0"
"7924","0","1","0","1","2","1"
"7925","0","1","2","2","0","2"
"7926","1","1","1","2","3","3"
"7927","0","0","2","0","1","1"
"7928","1","1","0","2","3","2"
"7929","0","0","1","2","2","1"
"7930","1","1","0","2","3","2"
"7931","0","0","1","2","3","2"
"7932","2","0","1","2","3","3"
"7933","2","0","1","0","3","2"
"7934","0","0","1","1","0","0"
"7935","0","0","1","1","3","1"
"7936","2","1","1","2","0","2"
"7937","1","0","1","2","1","1"
"7938","1","1","0","0","1","0"
"7939","2","1","1","2","3","3"
"7940","0","1","0","2","2","1"
"7941","2","1","1","1","0","1"
"7942","0","1","2","1","3","3"
"7943","2","1","1","2","1","3"
"7944","0","0","2","0","0","0"
"7945","1","1","1","2","2","3"
"7946","2","0","2","1","3","3"
"7947","1","0","0","2","2","1"
"7948","1","0","2","1","2","2"
"7949","0","1","0","2","0","0"
"7950","1","0","1","1","1","1"
"7951","2","1","1","0","3","3"
"7952","2","0","2","1","2","3"
"7953","0","0","1","2","0","1"
"7954","0","0","1","0","1","0"
"7955","1","1","0","0","0","0"
"7956","2","0","2","0","3","3"
"7957","2","0","2","1","0","1"
"7958","0","1","0","1","3","2"
"7959","2","1","0","1","2","1"
"7960","2","1","1","0","0","1"
"7961","1","0","1","0","3","1"
"7962","0","1","0","0","0","0"
"7963","0","1","1","1","0","0"
"7964","2","1","0","0","0","0"
"7965","2","0","0","0","2","1"
"7966","1","1","0","1","0","0"
"7967","0","0","0","2","1","2"
"7968","1","1","0","2","2","3"
"7969","1","0","2","0","2","2"
"7970","0","0","2","1","2","2"
"7971","2","0","1","0","1","1"
"7972","0","0","2","2","3","3"
"7973","0","0","0","0","2","0"
"7974","0","1","2","0","2","2"
"7975","0","0","0","1","1","0"
"7976","0","0","0","2","2","1"
"7977","2","1","0","1","3","2"
"7978","2","0","2","0","0","0"
"7979","0","1","2","1","2","3"
"7980","0","0","1","1","2","1"
"7981","0","1","2","1","2","3"
"7982","1","1","2","1","0","2"
"7983","0","0","1","0","0","0"
"7984","2","0","2","2","0","3"
"7985","0","1","0","2","3","3"
"7986","2","1","2","0","0","2"
"7987","0","0","2","2","2","3"
"7988","0","1","0","1","0","0"
"7989","1","0","1","0","0","0"
"7990","2","1","2","0","3","3"
"7991","2","0","0","2","0","1"
"7992","0","1","2","0","2","1"
"7993","0","1","0","1","3","3"
"7994","2","1","0","2","1","1"
"7995","1","1","2","0","3","3"
"7996","2","1","0","2","1","1"
"7997","2","1","2","2","1","3"
"7998","1","0","0","1","0","0"
"7999","2","0","0","2","0","0"
"8000","0","1","2","1","3","3"
"8001","1","1","1","0","0","1"
"8002","1","0","2","2","2","2"
"8003","0","1","2","2","1","2"
"8004","2","0","1","1","0","1"
"8005","0","1","2","0","0","0"
"8006","2","1","1","0","0","1"
"8007","0","1","1","1","3","3"
"8008","0","1","0","0","1","0"
"8009","1","1","0","2","3","2"
"8010","0","0","1","1","2","0"
"8011","2","1","0","1","2","2"
"8012","0","1","0","1","0","0"
"8013","2","0","1","2","2","3"
"8014","1","1","0","0","3","1"
"8015","1","0","2","1","3","1"
"8016","0","1","1","0","2","1"
"8017","2","0","2","0","0","0"
"8018","1","1","2","0","3","3"
"8019","0","1","2","2","3","3"
"8020","2","0","0","1","3","2"
"8021","1","0","2","1","3","3"
"8022","1","0","1","1","1","1"
"8023","1","1","0","2","0","0"
"8024","2","1","1","0","1","1"
"8025","1","1","1","0","1","1"
"8026","2","1","1","2","0","1"
"8027","2","0","0","0","2","1"
"8028","1","1","0","0","2","1"
"8029","2","0","0","1","3","2"
"8030","0","0","0","0","2","0"
"8031","2","1","2","0","1","2"
"8032","0","0","2","1","1","1"
"8033","2","1","2","1","0","2"
"8034","2","1","0","2","1","2"
"8035","0","0","2","0","1","2"
"8036","1","0","1","0","0","0"
"8037","0","1","2","2","0","2"
"8038","1","1","0","2","3","3"
"8039","0","0","1","1","1","0"
"8040","0","1","1","1","0","0"
"8041","0","1","1","1","1","1"
"8042","2","1","0","1","3","2"
"8043","2","0","1","2","2","3"
"8044","2","1","2","0","3","2"
"8045","1","1","0","2","0","0"
"8046","1","1","1","2","2","3"
"8047","1","0","0","1","2","0"
"8048","2","0","0","0","3","3"
"8049","1","1","1","2","0","1"
"8050","2","0","1","2","3","3"
"8051","2","1","1","2","1","2"
"8052","2","1","1","2","3","3"
"8053","2","1","1","2","3","3"
"8054","1","0","1","2","0","0"
"8055","0","1","1","1","2","1"
"8056","2","0","1","2","0","1"
"8057","1","1","1","0","1","0"
"8058","1","1","2","2","2","3"
"8059","2","1","2","1","3","3"
"8060","2","0","2","2","1","3"
"8061","0","0","1","2","2","2"
"8062","1","1","0","2","0","1"
"8063","0","0","1","1","1","1"
"8064","1","0","2","0","2","3"
"8065","0","1","2","0","3","2"
"8066","2","0","2","0","2","2"
"8067","0","1","2","1","1","2"
"8068","0","1","1","1","2","1"
"8069","0","1","1","0","3","1"
"8070","2","1","0","0","1","0"
"8071","0","1","2","0","1","0"
"8072","0","1","2","0","2","2"
"8073","0","1","0","1","1","0"
"8074","2","0","0","1","1","1"
"8075","1","0","2","2","3","3"
"8076","0","0","2","1","0","2"
"8077","0","0","1","2","1","1"
"8078","0","1","1","2","0","1"
"8079","2","0","2","2","0","3"
"8080","0","0","2","1","3","3"
"8081","0","1","0","0","1","0"
"8082","2","0","0","2","2","1"
"8083","2","0","0","1","3","1"
"8084","2","0","2","1","3","3"
"8085","0","1","2","1","1","1"
"8086","0","0","2","0","2","2"
"8087","0","0","2","1","3","3"
"8088","1","1","0","0","2","0"
"8089","1","1","0","2","0","0"
"8090","2","0","1","0","3","1"
"8091","2","1","0","0","3","0"
"8092","0","1","1","0","2","1"
"8093","2","0","0","0","2","0"
"8094","1","1","1","1","3","3"
"8095","1","1","0","2","3","2"
"8096","1","0","1","1","3","2"
"8097","2","1","2","1","3","3"
"8098","1","0","2","2","1","2"
"8099","0","0","2","2","2","3"
"8100","0","0","0","2","3","2"
"8101","1","0","2","0","1","0"
"8102","2","1","1","0","1","1"
"8103","1","1","1","0","1","0"
"8104","1","1","1","0","2","0"
"8105","2","0","2","2","0","3"
"8106","0","0","1","2","1","2"
"8107","0","0","2","0","0","0"
"8108","2","0","0","0","1","0"
"8109","1","1","2","0","1","2"
"8110","2","0","1","2","3","3"
"8111","1","1","1","2","3","3"
"8112","2","0","1","0","2","0"
"8113","2","1","0","0","1","0"
"8114","2","1","1","2","1","3"
"8115","0","0","1","2","2","2"
"8116","0","0","1","0","1","0"
"8117","0","1","2","1","0","1"
"8118","0","0","2","0","2","1"
"8119","2","0","2","1","1","3"
"8120","1","0","2","0","3","2"
"8121","2","1","0","1","2","2"
"8122","2","0","0","2","3","2"
"8123","0","1","1","1","0","0"
"8124","2","1","2","2","2","3"
"8125","2","1","0","1","3","2"
"8126","1","0","2","2","2","3"
"8127","1","0","2","2","2","3"
"8128","0","0","1","1","3","2"
"8129","2","0","0","0","0","0"
"8130","2","1","2","2","1","3"
"8131","1","0","1","0","0","0"
"8132","2","0","1","2","2","3"
"8133","2","1","0","1","0","0"
"8134","0","1","0","1","3","2"
"8135","2","0","0","0","2","0"
"8136","0","0","2","2","0","1"
"8137","2","0","1","0","3","2"
"8138","2","0","0","1","0","0"
"8139","2","1","1","2","3","3"
"8140","1","1","0","2","0","1"
"8141","1","1","2","1","0","2"
"8142","0","0","2","0","0","0"
"8143","1","1","0","2","2","1"
"8144","1","1","0","0","1","0"
"8145","0","0","1","2","0","1"
"8146","1","1","1","2","1","2"
"8147","1","0","1","0","1","0"
"8148","0","1","2","1","3","3"
"8149","2","1","0","0","0","0"
"8150","0","0","1","1","2","2"
"8151","1","0","0","2","1","0"
"8152","2","0","0","2","3","3"
"8153","2","1","0","0","3","1"
"8154","2","0","2","0","0","2"
"8155","2","1","0","0","3","1"
"8156","1","1","0","2","3","3"
"8157","0","0","0","1","1","0"
"8158","2","0","1","0","2","2"
"8159","0","1","1","0","0","0"
"8160","1","1","1","2","1","3"
"8161","1","1","0","2","1","2"
"8162","1","0","0","1","2","0"
"8163","1","0","0","1","1","0"
"8164","2","1","2","2","0","0"
"8165","1","0","1","0","2","0"
"8166","0","0","0","2","0","0"
"8167","0","0","0","0","0","0"
"8168","1","0","0","0","3","0"
"8169","1","0","2","0","3","2"
"8170","1","0","0","1","2","0"
"8171","2","0","2","2","3","3"
"8172","2","1","1","0","3","3"
"8173","0","0","1","0","3","2"
"8174","2","1","0","0","1","0"
"8175","0","1","2","0","1","2"
"8176","2","1","2","2","3","3"
"8177","2","0","0","2","0","1"
"8178","0","1","2","2","1","3"
"8179","0","0","1","0","1","0"
"8180","2","1","0","1","2","2"
"8181","1","0","1","1","0","0"
"8182","0","0","2","0","2","2"
"8183","0","0","1","0","0","0"
"8184","2","0","2","1","3","3"
"8185","2","0","0","2","3","2"
"8186","2","0","1","0","1","1"
"8187","0","1","2","2","3","3"
"8188","2","0","2","1","2","2"
"8189","2","0","1","1","2","2"
"8190","2","0","2","1","2","3"
"8191","2","1","1","1","3","3"
"8192","1","0","0","0","3","0"
"8193","2","0","1","1","3","3"
"8194","1","1","2","1","3","3"
"8195","2","1","2","0","1","2"
"8196","1","0","0","2","1","1"
"8197","2","1","0","1","0","1"
"8198","0","0","2","0","2","1"
"8199","1","0","0","2","3","1"
"8200","2","1","0","0","3","2"
"8201","1","0","1","0","1","0"
"8202","1","0","1","1","2","1"
"8203","1","1","1","1","3","3"
"8204","2","0","1","0","0","0"
"8205","2","1","0","2","3","2"
"8206","0","0","2","2","1","2"
"8207","2","0","1","0","2","1"
"8208","2","0","1","2","1","3"
"8209","0","1","0","1","1","0"
"8210","2","0","2","0","2","2"
"8211","1","1","1","0","2","2"
"8212","2","1","2","2","0","1"
"8213","0","0","0","2","0","0"
"8214","1","0","0","2","2","1"
"8215","0","1","0","2","1","2"
"8216","1","0","1","0","1","0"
"8217","1","1","2","0","3","2"
"8218","0","0","0","1","2","0"
"8219","2","0","1","1","0","1"
"8220","1","1","0","1","0","0"
"8221","1","0","2","2","2","2"
"8222","0","0","2","1","3","3"
"8223","1","1","1","1","3","2"
"8224","1","1","2","2","2","3"
"8225","0","1","0","2","2","1"
"8226","0","1","1","1","2","1"
"8227","2","0","2","0","0","1"
"8228","2","0","2","0","0","1"
"8229","2","1","0","2","0","1"
"8230","2","0","1","1","1","1"
"8231","0","1","1","2","0","2"
"8232","0","1","2","0","0","1"
"8233","1","0","2","2","1","3"
"8234","1","1","1","1","0","1"
"8235","0","0","1","0","0","0"
"8236","0","0","0","2","1","1"
"8237","1","0","2","0","0","0"
"8238","1","1","0","1","0","0"
"8239","0","1","1","0","2","0"
"8240","2","0","0","1","1","0"
"8241","0","1","0","1","1","0"
"8242","2","0","2","0","3","3"
"8243","0","0","1","1","0","0"
"8244","1","0","0","2","3","3"
"8245","2","1","1","1","1","2"
"8246","1","1","0","0","0","0"
"8247","2","1","2","2","3","3"
"8248","0","0","2","0","1","3"
"8249","2","0","0","0","2","0"
"8250","1","0","1","1","1","0"
"8251","2","1","2","2","3","3"
"8252","1","0","1","0","3","2"
"8253","0","1","1","2","3","3"
"8254","0","0","1","2","3","2"
"8255","2","0","2","0","0","2"
"8256","2","1","1","1","0","1"
"8257","2","1","1","0","2","2"
"8258","1","0","1","1","1","1"
"8259","0","1","0","2","1","1"
"8260","1","0","1","2","1","1"
"8261","1","1","1","1","1","1"
"8262","2","1","1","2","3","3"
"8263","1","0","1","0","3","1"
"8264","2","0","0","1","2","1"
"8265","1","1","2","2","2","3"
"8266","0","1","1","2","2","3"
"8267","2","1","2","0","1","3"
"8268","0","1","0","2","1","1"
"8269","2","1","2","1","2","3"
"8270","2","1","2","2","1","3"
"8271","1","1","0","1","3","2"
"8272","1","0","1","0","2","1"
"8273","1","1","1","2","1","3"
"8274","2","1","1","0","0","0"
"8275","2","1","0","1","1","0"
"8276","0","1","2","2","2","3"
"8277","0","0","2","2","3","3"
"8278","2","1","1","2","1","3"
"8279","1","0","1","0","2","1"
"8280","0","1","0","2","0","0"
"8281","2","0","1","0","2","1"
"8282","2","0","2","0","1","2"
"8283","1","1","2","2","3","3"
"8284","2","0","0","1","0","0"
"8285","2","0","0","2","3","2"
"8286","1","0","1","2","2","1"
"8287","2","1","0","0","1","0"
"8288","1","1","1","2","1","1"
"8289","0","1","2","1","3","3"
"8290","2","0","1","1","1","1"
"8291","2","1","0","2","1","2"
"8292","2","1","2","0","2","3"
"8293","2","0","1","2","3","3"
"8294","2","1","1","0","1","2"
"8295","1","1","2","2","3","3"
"8296","1","0","1","0","3","1"
"8297","0","0","2","2","3","3"
"8298","2","0","0","1","0","0"
"8299","0","0","2","0","3","2"
"8300","1","1","1","0","0","0"
"8301","0","1","0","1","2","1"
"8302","0","1","2","2","2","3"
"8303","0","1","2","0","0","0"
"8304","1","0","0","2","0","0"
"8305","2","1","2","1","1","3"
"8306","1","0","0","1","2","0"
"8307","2","0","1","2","1","2"
"8308","2","0","1","2","3","3"
"8309","0","0","0","0","0","0"
"8310","1","1","0","1","1","1"
"8311","0","1","2","2","2","3"
"8312","1","0","1","2","1","1"
"8313","0","0","0","2","2","2"
"8314","0","1","1","1","1","1"
"8315","1","0","1","0","0","0"
"8316","2","1","2","2","3","3"
"8317","0","0","1","1","1","1"
"8318","0","0","2","0","3","2"
"8319","1","0","2","0","0","1"
"8320","0","0","2","2","1","3"
"8321","0","1","1","0","3","3"
"8322","0","0","0","2","2","2"
"8323","0","0","0","1","3","3"
"8324","1","0","1","1","3","3"
"8325","1","1","2","0","3","3"
"8326","0","1","2","0","0","1"
"8327","2","1","0","1","3","3"
"8328","0","1","0","0","2","0"
"8329","0","0","0","2","1","1"
"8330","0","0","2","0","1","0"
"8331","2","0","2","0","0","0"
"8332","1","0","2","2","3","3"
"8333","1","0","2","0","0","0"
"8334","2","1","2","1","0","3"
"8335","2","1","1","0","2","1"
"8336","0","0","1","0","2","1"
"8337","2","0","1","1","1","2"
"8338","0","1","2","1","1","2"
"8339","0","0","1","2","2","2"
"8340","0","0","2","0","2","2"
"8341","0","1","1","2","3","3"
"8342","2","1","0","0","3","2"
"8343","0","1","0","0","1","0"
"8344","2","0","1","2","3","3"
"8345","0","1","1","1","3","3"
"8346","0","1","2","0","3","3"
"8347","1","0","2","1","2","2"
"8348","0","0","2","1","3","3"
"8349","2","1","2","1","2","3"
"8350","0","0","0","2","1","0"
"8351","1","0","0","0","2","0"
"8352","1","1","0","0","1","0"
"8353","0","1","1","0","2","0"
"8354","0","0","1","0","0","1"
"8355","0","1","0","2","3","3"
"8356","1","0","2","1","2","3"
"8357","2","0","2","2","1","3"
"8358","0","1","2","2","2","3"
"8359","2","0","0","1","2","1"
"8360","0","1","2","1","1","2"
"8361","2","1","0","2","3","3"
"8362","1","0","2","1","1","2"
"8363","2","1","2","0","1","3"
"8364","0","0","1","2","0","1"
"8365","2","1","1","2","0","1"
"8366","2","1","2","1","3","3"
"8367","2","0","0","2","3","3"
"8368","1","0","0","2","0","0"
"8369","0","0","2","0","2","1"
"8370","1","1","0","2","3","3"
"8371","1","1","1","0","1","2"
"8372","1","0","0","2","2","0"
"8373","2","1","0","0","2","1"
"8374","2","1","0","0","1","0"
"8375","2","1","1","0","0","1"
"8376","2","1","0","2","3","2"
"8377","0","1","0","2","3","2"
"8378","1","0","0","2","3","1"
"8379","1","1","1","1","0","1"
"8380","2","1","2","0","3","3"
"8381","2","1","1","2","0","1"
"8382","1","0","0","1","3","1"
"8383","1","1","0","0","2","2"
"8384","1","1","1","0","1","0"
"8385","0","0","1","1","3","2"
"8386","1","1","0","2","0","0"
"8387","1","1","0","0","3","1"
"8388","1","0","0","1","1","0"
"8389","1","1","2","0","0","1"
"8390","1","1","2","0","2","2"
"8391","0","0","0","2","3","2"
"8392","0","0","1","1","3","2"
"8393","0","1","2","0","0","0"
"8394","2","1","2","1","2","3"
"8395","2","1","0","2","3","2"
"8396","0","1","0","2","2","1"
"8397","0","1","1","1","3","2"
"8398","2","0","0","2","3","3"
"8399","2","0","2","1","3","3"
"8400","0","0","0","2","1","0"
"8401","2","1","2","2","1","3"
"8402","1","1","2","0","2","3"
"8403","0","0","0","0","2","1"
"8404","1","0","0","0","2","0"
"8405","1","0","1","2","0","1"
"8406","2","0","0","1","0","0"
"8407","0","0","1","2","2","1"
"8408","0","1","1","1","2","1"
"8409","0","0","0","1","1","0"
"8410","0","0","2","2","2","3"
"8411","2","1","0","0","1","0"
"8412","2","0","2","1","1","3"
"8413","2","1","1","2","3","3"
"8414","2","1","2","0","1","2"
"8415","2","0","0","2","3","3"
"8416","0","1","1","0","1","1"
"8417","0","0","1","2","1","1"
"8418","2","0","2","1","1","3"
"8419","0","0","0","1","3","2"
"8420","2","0","0","1","2","1"
"8421","0","0","1","1","1","0"
"8422","1","1","2","2","3","3"
"8423","0","0","2","2","3","2"
"8424","1","0","0","2","3","2"
"8425","1","0","1","0","2","0"
"8426","1","0","2","2","0","1"
"8427","1","0","0","2","1","1"
"8428","1","0","1","0","2","1"
"8429","1","0","1","0","1","0"
"8430","2","0","1","2","3","3"
"8431","1","0","1","1","1","1"
"8432","1","0","1","0","1","0"
"8433","2","0","0","1","0","0"
"8434","0","0","2","0","2","0"
"8435","0","1","0","1","2","1"
"8436","2","0","1","2","3","3"
"8437","2","0","2","2","3","3"
"8438","1","1","1","2","3","3"
"8439","2","0","1","0","1","0"
"8440","0","0","0","0","2","0"
"8441","0","1","1","0","0","0"
"8442","2","0","0","2","0","0"
"8443","0","0","1","2","2","1"
"8444","0","1","1","0","2","1"
"8445","2","1","1","0","2","1"
"8446","0","0","0","2","2","1"
"8447","2","0","2","0","3","3"
"8448","2","1","1","0","2","1"
"8449","2","1","1","1","1","2"
"8450","1","1","1","1","1","2"
"8451","1","1","1","1","3","3"
"8452","2","0","2","1","2","3"
"8453","2","0","2","0","1","2"
"8454","1","0","0","0","2","0"
"8455","0","0","2","0","1","0"
"8456","1","1","1","2","0","0"
"8457","2","1","1","0","2","2"
"8458","1","0","2","0","2","3"
"8459","1","0","0","1","1","0"
"8460","1","0","0","1","0","0"
"8461","0","1","0","0","3","1"
"8462","2","1","0","2","2","3"
"8463","1","1","1","1","2","2"
"8464","2","0","2","0","2","3"
"8465","1","1","1","2","3","3"
"8466","1","1","1","2","3","3"
"8467","2","1","0","1","2","1"
"8468","2","1","0","2","2","2"
"8469","0","1","1","2","0","1"
"8470","2","0","0","0","1","0"
"8471","2","0","0","2","1","1"
"8472","1","1","1","2","2","3"
"8473","2","0","1","0","0","0"
"8474","2","1","1","2","3","3"
"8475","2","1","2","0","3","3"
"8476","0","0","1","1","3","2"
"8477","0","1","1","0","0","0"
"8478","1","1","2","0","3","3"
"8479","2","1","2","1","3","3"
"8480","2","0","0","2","2","2"
"8481","2","0","0","2","1","1"
"8482","0","0","1","0","2","1"
"8483","0","1","1","0","3","2"
"8484","2","1","0","1","2","1"
"8485","0","0","1","2","1","1"
"8486","2","0","2","2","3","3"
"8487","1","1","1","1","3","3"
"8488","2","0","2","0","0","3"
"8489","1","0","1","0","0","0"
"8490","1","0","1","2","1","2"
"8491","2","1","1","2","0","1"
"8492","0","1","2","0","2","1"
"8493","2","1","0","1","0","0"
"8494","2","0","2","0","2","3"
"8495","2","1","2","2","0","2"
"8496","2","1","0","1","0","1"
"8497","1","1","2","0","3","3"
"8498","2","0","1","1","2","1"
"8499","0","1","0","0","0","0"
"8500","2","0","1","2","2","2"
"8501","1","1","2","1","2","2"
"8502","0","0","1","1","2","2"
"8503","2","1","1","2","3","3"
"8504","2","0","0","2","0","2"
"8505","2","1","2","1","1","3"
"8506","2","0","1","0","0","0"
"8507","2","1","2","0","0","1"
"8508","2","0","1","1","1","1"
"8509","1","0","2","2","2","3"
"8510","2","0","2","0","0","2"
"8511","1","1","1","1","1","2"
"8512","2","1","0","2","1","1"
"8513","0","1","1","0","3","2"
"8514","0","1","2","0","2","3"
"8515","2","0","0","0","2","0"
"8516","0","0","1","2","3","3"
"8517","0","0","1","0","3","1"
"8518","1","0","2","0","0","1"
"8519","2","0","1","2","3","3"
"8520","2","0","0","0","0","0"
"8521","0","1","2","2","2","3"
"8522","1","0","1","0","1","0"
"8523","2","1","2","2","2","3"
"8524","2","0","0","0","1","1"
"8525","1","1","2","2","2","3"
"8526","2","1","1","2","3","3"
"8527","1","1","0","0","0","0"
"8528","0","1","0","0","1","0"
"8529","0","1","0","2","3","1"
"8530","1","0","0","2","0","0"
"8531","2","1","2","2","0","2"
"8532","2","1","1","2","2","3"
"8533","2","1","2","1","0","2"
"8534","0","0","2","0","1","0"
"8535","2","0","0","2","0","0"
"8536","2","0","2","2","3","3"
"8537","0","0","2","0","2","2"
"8538","2","1","2","0","1","3"
"8539","2","1","0","1","2","2"
"8540","2","1","2","2","0","3"
"8541","1","0","0","1","1","0"
"8542","0","0","0","1","0","0"
"8543","0","0","0","0","0","0"
"8544","1","0","0","0","0","0"
"8545","1","1","0","1","0","0"
"8546","0","0","2","0","1","0"
"8547","0","1","2","2","0","2"
"8548","0","1","2","1","3","3"
"8549","0","1","2","1","0","1"
"8550","2","1","1","1","3","3"
"8551","0","0","2","1","3","3"
"8552","1","0","0","0","3","1"
"8553","0","0","2","2","0","2"
"8554","1","1","1","1","3","3"
"8555","2","0","0","0","3","0"
"8556","1","1","2","1","1","2"
"8557","1","0","2","2","2","3"
"8558","1","0","0","0","1","0"
"8559","0","0","2","0","1","1"
"8560","2","1","2","1","0","2"
"8561","1","0","0","2","2","2"
"8562","1","0","2","0","0","0"
"8563","1","1","2","0","3","3"
"8564","1","0","2","0","1","1"
"8565","2","0","2","2","1","3"
"8566","0","1","0","0","3","0"
"8567","1","0","0","2","3","2"
"8568","0","1","1","0","1","0"
"8569","1","1","0","2","0","0"
"8570","1","0","1","0","1","0"
"8571","2","1","2","2","0","3"
"8572","1","1","1","0","3","2"
"8573","0","1","1","2","3","3"
"8574","2","1","0","0","1","0"
"8575","0","1","2","0","0","0"
"8576","2","0","2","1","2","2"
"8577","0","0","2","1","0","0"
"8578","2","0","1","1","2","1"
"8579","2","1","1","2","1","3"
"8580","0","1","0","2","2","0"
"8581","0","0","2","0","2","1"
"8582","2","1","2","0","0","1"
"8583","0","0","0","1","3","1"
"8584","1","0","0","0","3","2"
"8585","2","1","2","1","1","2"
"8586","1","1","1","0","2","1"
"8587","1","0","0","1","2","0"
"8588","0","1","0","2","1","1"
"8589","2","1","2","2","2","3"
"8590","0","1","0","1","2","1"
"8591","2","0","1","2","1","3"
"8592","0","0","2","0","3","2"
"8593","0","1","0","0","1","0"
"8594","0","0","2","2","3","3"
"8595","2","0","2","1","1","2"
"8596","2","1","1","2","0","1"
"8597","2","0","1","2","0","1"
"8598","0","1","1","2","1","2"
"8599","1","1","2","0","2","2"
"8600","0","1","0","1","3","2"
"8601","0","1","0","2","1","1"
"8602","1","0","1","2","2","3"
"8603","2","1","1","2","2","2"
"8604","1","1","1","2","1","1"
"8605","2","0","1","1","0","1"
"8606","1","0","1","1","1","1"
"8607","1","1","1","2","1","3"
"8608","1","0","1","1","0","1"
"8609","0","1","0","1","2","1"
"8610","1","0","0","2","3","3"
"8611","1","1","0","0","0","0"
"8612","1","0","0","0","2","0"
"8613","0","0","0","0","1","0"
"8614","1","0","0","1","1","1"
"8615","2","0","1","0","1","1"
"8616","0","1","0","1","2","1"
"8617","0","0","1","2","2","1"
"8618","1","0","1","2","3","3"
"8619","0","1","2","1","3","3"
"8620","2","1","0","1","2","2"
"8621","1","0","1","0","0","0"
"8622","2","0","2","1","2","2"
"8623","1","1","0","2","0","2"
"8624","0","1","2","0","2","3"
"8625","0","0","0","1","2","0"
"8626","1","0","2","1","3","3"
"8627","1","0","1","0","2","1"
"8628","2","1","1","1","1","1"
"8629","2","1","1","2","0","2"
"8630","0","0","1","0","0","0"
"8631","1","1","0","0","0","0"
"8632","2","1","2","0","3","3"
"8633","2","0","2","0","1","2"
"8634","2","0","2","0","1","0"
"8635","2","0","0","1","0","0"
"8636","2","0","1","0","3","2"
"8637","0","0","2","0","2","2"
"8638","0","0","2","1","2","2"
"8639","0","1","2","0","2","2"
"8640","2","1","1","2","0","0"
"8641","2","1","2","0","3","2"
"8642","1","0","1","2","1","1"
"8643","0","0","0","1","0","0"
"8644","0","1","1","0","3","3"
"8645","2","0","0","2","0","0"
"8646","1","1","0","1","0","0"
"8647","1","1","2","1","2","2"
"8648","0","0","2","2","3","3"
"8649","0","0","0","2","2","0"
"8650","1","1","0","0","3","1"
"8651","2","0","2","0","2","2"
"8652","1","0","0","2","3","2"
"8653","2","0","2","1","0","1"
"8654","1","1","1","2","0","3"
"8655","0","0","2","0","0","0"
"8656","2","0","2","1","1","2"
"8657","2","0","0","0","0","0"
"8658","2","1","2","2","1","3"
"8659","0","0","1","1","3","2"
"8660","0","1","2","2","0","2"
"8661","2","1","0","0","1","1"
"8662","0","0","1","0","1","0"
"8663","0","1","0","2","1","1"
"8664","2","0","1","1","0","1"
"8665","1","0","1","1","0","0"
"8666","1","1","2","2","3","3"
"8667","0","0","1","2","0","1"
"8668","2","0","2","2","0","2"
"8669","0","1","1","0","1","0"
"8670","0","1","1","1","1","1"
"8671","1","1","2","2","0","3"
"8672","0","0","0","1","0","0"
"8673","2","1","2","1","3","3"
"8674","1","0","2","0","2","2"
"8675","2","1","1","1","0","2"
"8676","1","0","0","1","2","0"
"8677","1","0","2","1","0","1"
"8678","2","0","0","2","1","1"
"8679","2","1","0","2","3","3"
"8680","2","1","1","1","1","2"
"8681","2","1","1","1","1","2"
"8682","1","0","2","2","2","3"
"8683","2","0","0","1","0","0"
"8684","1","1","1","2","1","2"
"8685","1","1","0","0","1","0"
"8686","1","0","0","0","1","0"
"8687","0","1","2","0","3","3"
"8688","2","0","0","0","0","0"
"8689","0","0","2","0","0","1"
"8690","1","1","0","2","0","0"
"8691","0","1","2","1","3","3"
"8692","0","1","0","2","3","3"
"8693","1","0","0","1","1","0"
"8694","0","1","0","2","1","1"
"8695","1","0","2","1","3","3"
"8696","1","1","0","1","1","0"
"8697","0","0","1","2","1","1"
"8698","0","1","0","1","1","1"
"8699","2","1","1","0","0","0"
"8700","1","1","0","1","1","0"
"8701","1","0","1","2","1","2"
"8702","0","1","0","1","2","1"
"8703","0","0","0","2","1","0"
"8704","0","0","0","1","1","0"
"8705","0","0","2","0","3","3"
"8706","2","1","1","0","1","1"
"8707","0","1","1","2","2","2"
"8708","0","1","2","0","1","1"
"8709","2","0","0","0","1","0"
"8710","0","1","1","2","1","2"
"8711","2","0","0","1","0","0"
"8712","1","1","0","0","3","2"
"8713","2","1","1","2","3","3"
"8714","1","1","0","1","3","2"
"8715","1","0","1","2","3","3"
"8716","2","0","0","2","1","1"
"8717","1","0","2","1","1","1"
"8718","1","1","2","2","0","2"
"8719","1","1","1","2","1","3"
"8720","0","1","0","0","1","0"
"8721","1","0","2","0","2","2"
"8722","2","0","0","0","2","1"
"8723","1","1","0","2","2","1"
"8724","2","1","2","2","2","3"
"8725","1","1","2","1","1","2"
